TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bos,Fab Melo, C,6,0,6.0,1.2,0.0,0.5,0.5,0.0,0.33,0.33,0.2,1.2,0.0,5.0,0.5,1.0,.500,0.0,0.0,.000,0.2,0.7,0.25,0.5,1.0,.500,1.167,0.50
bos,Terrence Williams, SG,24,0,13.3,4.6,0.2,1.7,1.8,1.6,0.46,0.08,0.9,0.5,1.7,12.4,2.0,4.0,.495,0.2,0.6,.333,0.4,0.9,0.43,1.8,3.4,.524,1.134,0.52
bos,Leandro Barbosa, SG†,41,2,12.5,5.2,0.2,0.9,1.1,1.4,0.41,0.15,0.5,1.2,2.8,13.6,2.0,4.7,.430,0.4,1.1,.383,0.8,1.0,0.76,1.6,3.6,.445,1.114,0.48
bos,Jared Sullinger, PF,45,5,19.8,6.0,2.0,3.8,5.9,0.8,0.49,0.49,0.6,3.4,1.2,13.5,2.5,5.0,.493,0.0,0.1,.200,1.0,1.4,0.75,2.5,4.9,.500,1.200,0.50
bos,Jeff Green, SF,81,17,27.8,12.8,0.7,3.2,3.9,1.6,0.69,0.84,1.6,2.2,1.0,15.0,4.6,10.0,.466,0.9,2.2,.385,2.6,3.3,0.81,3.7,7.8,.490,1.285,0.51
bos,Darko Milicic, C,1,0,5.0,0.0,0.0,1.0,1.0,0.0,0.00,0.00,2.0,1.0,0.0,-30.1,0.0,1.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,1.0,.000,.000,0.00
bos,Kris Joseph, SF†,6,0,4.0,1.2,0.2,0.7,0.8,0.2,0.00,0.00,0.3,0.3,0.5,-3.2,0.3,1.8,.182,0.0,0.3,.000,0.5,0.7,0.75,0.3,1.5,.222,.636,0.18
bos,Jason Collins, C†,32,7,10.3,1.2,0.7,1.0,1.6,0.2,0.31,0.19,0.5,2.3,0.4,3.0,0.3,0.7,.348,0.0,0.0,.000,0.7,0.9,0.70,0.3,0.7,.348,1.609,0.35
bos,Rajon Rondo, PG,38,38,37.4,13.7,1.1,4.4,5.6,11.1,1.84,0.24,3.9,2.5,2.8,18.1,5.9,12.2,.484,0.3,1.3,.240,1.6,2.4,0.65,5.6,10.9,.513,1.123,0.50
bos,Paul Pierce, SF,77,77,33.4,18.6,0.6,5.7,6.3,4.8,1.09,0.39,2.8,2.7,1.7,19.1,6.2,14.2,.436,1.9,5.0,.380,4.3,5.5,0.79,4.3,9.2,.466,1.310,0.50
bos,Kevin Garnett, PF,68,68,29.7,14.8,1.1,6.7,7.8,2.3,1.15,0.91,1.6,2.3,1.4,19.2,6.2,12.5,.496,0.0,0.2,.125,2.3,3.0,0.79,6.2,12.3,.504,1.181,0.50
bos,Jordan Crawford, SG†,27,2,21.6,9.1,0.5,2.3,2.7,2.5,0.44,0.07,1.6,1.7,1.5,12.0,3.3,8.0,.415,0.9,2.8,.320,1.6,2.0,0.79,2.4,5.2,.465,1.134,0.47
bos,D.J. White, PF,12,0,7.2,2.4,0.3,0.8,1.1,0.3,0.08,0.50,0.2,0.4,2.0,14.8,1.0,1.9,.522,0.0,0.0,.000,0.4,0.8,0.56,1.0,1.9,.522,1.261,0.52
bos,Jason Terry, SG,79,24,26.9,10.1,0.2,1.8,2.0,2.5,0.84,0.14,1.3,1.4,1.9,12.8,3.6,8.2,.434,1.6,4.2,.372,1.4,1.7,0.87,2.0,4.0,.498,1.233,0.53
bos,Courtney Lee, SG,78,39,24.9,7.8,0.4,2.0,2.4,1.8,1.14,0.27,1.1,1.8,1.7,11.7,3.2,6.8,.464,0.7,2.0,.372,0.8,0.9,0.86,2.5,4.8,.503,1.155,0.52
bos,Shavlik Randolph, PF,16,0,12.4,4.2,1.8,2.6,4.4,0.3,0.50,0.44,0.6,2.4,0.4,15.9,1.8,3.0,.583,0.0,0.0,.000,0.7,1.7,0.41,1.8,3.0,.583,1.396,0.58
bos,Chris Wilcox, PF,61,7,13.6,4.2,0.9,2.0,3.0,0.4,0.52,0.46,0.6,2.0,0.6,15.3,1.8,2.5,.719,0.0,0.0,.000,0.6,1.0,0.67,1.8,2.5,.724,1.693,0.72
bos,Avery Bradley, PG,50,50,28.7,9.2,0.6,1.6,2.2,2.1,1.28,0.38,1.4,2.6,1.4,8.9,3.8,9.6,.402,0.8,2.5,.317,0.7,1.0,0.76,3.0,7.1,.432,.964,0.44
bos,Brandon Bass, PF,81,69,27.6,8.7,1.6,3.7,5.2,1.0,0.54,0.79,1.0,2.3,1.1,12.4,3.5,7.3,.486,0.0,0.0,.000,1.6,1.9,0.86,3.5,7.3,.487,1.190,0.49
bos,Jarvis Varnado, PF†,5,0,3.6,1.2,0.2,0.4,0.6,0.2,0.20,0.00,0.2,0.2,1.0,12.8,0.4,0.8,.500,0.0,0.0,.000,0.4,0.8,0.50,0.4,0.8,.500,1.500,0.50
bkn,Kris Humphries, PF,65,21,18.3,5.8,1.9,3.7,5.6,0.5,0.25,0.51,0.9,2.0,0.6,13.7,2.1,4.8,.448,0.0,0.0,.000,1.5,1.9,0.79,2.1,4.8,.451,1.210,0.45
bkn,Deron Williams, PG,78,78,36.4,18.9,0.4,2.6,3.0,7.7,0.96,0.38,2.8,2.5,2.8,20.4,6.3,14.4,.440,2.2,5.7,.378,4.1,4.7,0.86,4.1,8.7,.482,1.313,0.52
bkn,Tyshawn Taylor, PG,38,0,5.8,2.2,0.1,0.4,0.5,0.6,0.34,0.00,0.7,0.7,0.8,6.3,0.8,2.3,.368,0.2,0.3,.462,0.4,0.7,0.56,0.6,2.0,.351,.977,0.40
bkn,Joe Johnson, SF,72,72,36.7,16.3,0.7,2.3,3.0,3.5,0.68,0.19,1.7,1.4,2.1,14.1,6.2,14.6,.423,2.1,5.5,.375,1.8,2.2,0.82,4.1,9.1,.452,1.112,0.49
bkn,Tornike Shengelia, SF,19,0,4.9,1.6,0.5,0.7,1.2,0.2,0.16,0.05,0.6,0.6,0.3,8.5,0.5,1.2,.435,0.1,0.1,.500,0.5,0.8,0.56,0.4,1.1,.429,1.304,0.46
bkn,C.J. Watson, PG,80,8,19.0,6.8,0.5,1.3,1.8,2.0,0.83,0.15,0.9,1.5,2.3,13.9,2.4,5.7,.418,1.1,2.7,.411,0.9,1.1,0.78,1.3,3.0,.424,1.183,0.51
bkn,Andray Blatche, C,82,8,19.0,10.3,2.0,3.1,5.1,1.0,1.05,0.66,1.5,2.0,0.7,22.0,4.2,8.2,.512,0.0,0.3,.136,1.8,2.6,0.69,4.2,7.9,.524,1.247,0.51
bkn,Kris Joseph, SF†,4,0,7.5,0.5,0.0,0.5,0.5,0.0,0.75,0.00,0.0,0.3,0.0,3.7,0.0,0.8,.000,0.0,0.3,.000,0.5,1.0,0.50,0.0,0.5,.000,.667,0.00
bkn,Josh Childress, SF,14,0,7.1,1.0,0.4,0.6,1.1,0.4,0.14,0.14,0.0,0.2,0.0,7.0,0.4,1.5,.286,0.1,0.2,.333,0.1,0.1,0.50,0.3,1.3,.278,.667,0.31
bkn,Damion James, SF,2,0,0.0,0.0,0.0,0.5,0.5,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
bkn,Jerry Stackhouse, SF,37,0,14.7,4.9,0.1,0.8,0.9,0.9,0.19,0.11,0.6,0.8,1.5,8.6,1.8,4.6,.384,0.8,2.4,.337,0.5,0.6,0.87,1.0,2.2,.434,1.058,0.47
bkn,Mirza Teletovic, PF,53,0,9.4,3.5,0.6,1.2,1.8,0.4,0.25,0.15,0.4,1.0,1.2,12.4,1.3,3.5,.384,0.7,2.0,.343,0.2,0.2,0.82,0.6,1.5,.442,1.016,0.48
bkn,Reggie Evans, PF,80,56,24.6,4.5,3.3,7.9,11.1,0.5,0.93,0.16,1.4,2.5,0.4,12.8,1.6,3.3,.479,0.0,0.0,.000,1.4,2.8,0.51,1.6,3.3,.479,1.391,0.48
bkn,Gerald Wallace, SF,69,68,30.1,7.7,1.0,3.6,4.6,2.6,1.41,0.67,1.6,1.7,1.6,11.6,2.6,6.6,.397,0.7,2.4,.282,1.8,2.8,0.64,1.9,4.2,.461,1.159,0.45
bkn,Keith Bogans, SG,74,23,19.0,4.2,0.2,1.4,1.6,1.0,0.38,0.05,0.7,1.5,1.6,6.7,1.5,3.8,.380,1.1,3.3,.343,0.1,0.2,0.65,0.4,0.5,.615,1.095,0.53
bkn,MarShon Brooks, SG,73,2,12.5,5.4,0.4,1.0,1.4,1.0,0.47,0.22,0.9,1.3,1.1,13.5,2.1,4.6,.463,0.2,0.8,.273,0.9,1.3,0.73,1.9,3.8,.500,1.176,0.49
bkn,Brook Lopez, C,74,74,30.4,19.4,2.8,4.1,6.9,0.9,0.45,2.08,1.8,2.1,0.5,24.8,7.7,14.8,.521,0.0,0.0,.000,4.0,5.3,0.76,7.7,14.8,.522,1.314,0.52
ny,James White, SG,57,16,7.6,2.2,0.1,0.8,0.8,0.5,0.23,0.07,0.3,0.8,1.7,9.1,0.9,2.0,.431,0.2,0.7,.341,0.2,0.3,0.58,0.7,1.3,.480,1.078,0.49
ny,Raymond Felton, PG,68,68,34.0,13.9,0.8,2.1,2.9,5.5,1.38,0.21,2.3,1.9,2.4,15.2,5.5,13.0,.427,1.4,3.8,.360,1.5,1.9,0.79,4.1,9.2,.455,1.075,0.48
ny,Kurt Thomas, PF,39,17,10.1,2.5,0.6,1.7,2.3,0.5,0.26,0.41,0.2,1.3,2.6,13.3,1.2,2.1,.542,0.0,0.0,1.000,0.2,0.3,0.46,1.2,2.1,.537,1.169,0.55
ny,Pablo Prigioni, PG,78,18,16.2,3.5,0.5,1.3,1.8,3.0,0.88,0.03,1.1,1.6,2.7,13.0,1.3,2.8,.455,0.7,1.7,.396,0.3,0.3,0.88,0.6,1.1,.547,1.250,0.58
ny,Carmelo Anthony, SF,67,67,37.0,28.7,2.0,4.9,6.9,2.6,0.78,0.48,2.6,3.1,1.0,24.8,10.0,22.2,.449,2.3,6.2,.379,6.3,7.6,0.83,7.7,16.0,.476,1.289,0.50
ny,Kenyon Martin, PF,18,11,23.9,7.2,1.9,3.4,5.3,0.4,0.89,0.94,0.9,3.6,0.5,13.9,3.1,5.2,.602,0.0,0.0,.000,0.9,2.2,0.43,3.1,5.2,.602,1.387,0.60
ny,Amar'e Stoudemire, PF,29,0,23.5,14.2,2.1,2.9,5.0,0.4,0.34,0.72,1.7,3.1,0.3,22.2,5.3,9.2,.577,0.0,0.0,.000,3.6,4.5,0.81,5.3,9.2,.577,1.547,0.58
ny,Jason Kidd, PG,76,48,26.9,6.0,0.7,3.6,4.3,3.3,1.64,0.33,1.0,1.6,3.3,13.5,2.0,5.4,.372,1.5,4.3,.351,0.5,0.6,0.83,0.5,1.1,.452,1.120,0.51
ny,Quentin Richardson, SF,1,0,29.0,5.0,5.0,5.0,10.0,1.0,0.00,0.00,2.0,1.0,0.5,0.7,1.0,11.0,.091,1.0,4.0,.250,2.0,2.0,1.00,0.0,7.0,.000,.455,0.14
ny,Steve Novak, SF,81,1,20.3,6.6,0.2,1.7,1.9,0.4,0.35,0.10,0.1,1.2,2.9,11.3,2.2,5.3,.414,1.8,4.3,.425,0.4,0.4,0.91,0.4,1.0,.367,1.244,0.59
ny,Chris Copeland, SF,56,13,15.4,8.7,0.6,1.5,2.1,0.5,0.29,0.21,0.9,1.9,0.5,16.9,3.3,6.8,.479,1.1,2.5,.421,1.1,1.5,0.76,2.2,4.3,.513,1.279,0.56
ny,J.R. Smith, SG,80,0,33.5,18.1,0.8,4.5,5.3,2.7,1.25,0.30,1.7,2.8,1.6,17.7,6.6,15.6,.422,1.9,5.5,.356,3.0,3.9,0.76,4.7,10.1,.458,1.158,0.48
ny,Iman Shumpert, SG,45,45,22.1,6.8,0.7,2.3,3.0,1.7,0.96,0.16,0.8,2.2,2.0,11.7,2.4,6.1,.396,1.1,2.8,.402,0.8,1.0,0.77,1.3,3.3,.392,1.109,0.49
ny,Ronnie Brewer, SF†,46,34,15.5,3.6,0.6,1.5,2.2,0.9,0.74,0.13,0.3,0.6,2.9,10.2,1.4,3.8,.366,0.5,1.5,.310,0.3,0.8,0.41,0.9,2.3,.404,.949,0.43
ny,Rasheed Wallace, PF,21,0,14.1,7.0,0.5,3.4,4.0,0.3,0.62,0.71,0.5,1.9,0.6,16.7,2.6,6.8,.387,1.0,3.3,.319,0.7,1.0,0.70,1.6,3.5,.452,1.028,0.46
ny,Marcus Camby, C,24,4,10.4,1.8,1.0,2.3,3.3,0.6,0.29,0.58,0.6,1.2,0.9,8.6,0.7,2.2,.321,0.0,0.0,.000,0.3,0.8,0.42,0.7,2.2,.321,.792,0.32
ny,Earl Barron, PF†,1,1,37.0,11.0,6.0,12.0,18.0,2.0,0.00,1.00,1.0,1.0,2.0,15.5,5.0,14.0,.357,0.0,0.0,.000,1.0,2.0,0.50,5.0,14.0,.357,.786,0.36
ny,Tyson Chandler, C,66,66,32.8,10.4,4.1,6.6,10.7,0.9,0.64,1.14,1.3,2.8,0.7,18.9,3.9,6.1,.638,0.0,0.0,.000,2.7,3.9,0.69,3.9,6.1,.638,1.723,0.64
ny,Solomon Jones, PF,2,1,13.0,0.0,0.5,1.0,1.5,0.0,0.00,0.50,1.5,1.5,0.0,-5.7,0.0,0.5,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.5,.000,.000,0.00
phi,Thaddeus Young, SF,76,76,34.6,14.8,2.4,5.1,7.5,1.6,1.75,0.72,1.2,2.5,1.4,18.3,6.7,12.6,.531,0.0,0.1,.125,1.4,2.5,0.57,6.7,12.5,.535,1.176,0.53
phi,Arnett Moultrie, PF,47,0,11.5,3.7,1.6,1.5,3.1,0.2,0.36,0.21,0.4,0.9,0.5,16.7,1.7,2.9,.582,0.0,0.0,.000,0.4,0.6,0.64,1.7,2.9,.582,1.299,0.58
phi,Justin Holiday, SG,9,0,15.8,4.7,0.0,1.6,1.6,1.7,0.33,0.67,1.0,0.8,1.7,7.6,1.8,5.3,.333,0.4,1.8,.250,0.7,0.9,0.75,1.4,3.5,.375,.875,0.38
phi,Charles Jenkins, PG†,12,1,12.5,2.5,0.3,0.7,0.9,1.3,0.50,0.08,0.2,0.3,8.0,8.6,1.2,3.2,.368,0.0,0.0,.000,0.2,0.3,0.50,1.2,3.2,.368,.789,0.37
phi,Kwame Brown, C,22,11,12.2,1.9,1.0,2.3,3.4,0.4,0.27,0.45,0.4,1.7,1.1,8.8,0.8,1.7,.459,0.0,0.0,.000,0.3,0.9,0.37,0.8,1.7,.459,1.108,0.46
phi,Jeremy Pargo, PG†,14,0,14.9,4.9,0.1,1.1,1.2,2.0,0.07,0.00,0.9,1.0,2.2,8.5,1.7,4.5,.381,0.5,1.2,.412,1.0,1.5,0.67,1.2,3.3,.370,1.095,0.44
phi,Spencer Hawes, PF,82,40,27.2,11.0,2.1,5.1,7.2,2.2,0.29,1.38,1.6,2.8,1.4,16.0,4.6,9.9,.464,0.4,1.1,.356,1.5,1.9,0.78,4.2,8.8,.477,1.116,0.48
phi,Jason Richardson, SG,33,33,28.4,10.5,0.6,3.3,3.8,1.5,1.21,0.45,0.8,1.7,2.0,12.6,4.1,10.2,.402,1.7,5.1,.341,0.6,1.0,0.61,2.4,5.1,.462,1.033,0.49
phi,Damien Wilkins, SG,61,21,18.0,6.4,0.5,1.2,1.7,1.5,0.61,0.30,0.8,1.6,1.9,12.5,2.4,5.2,.459,0.3,0.8,.333,1.3,1.8,0.74,2.1,4.4,.483,1.228,0.49
phi,Jrue Holiday, PG,78,78,37.5,17.7,1.1,3.1,4.2,8.0,1.58,0.41,3.7,2.2,2.1,16.7,7.1,16.5,.431,1.2,3.2,.368,2.3,3.1,0.75,5.9,13.3,.446,1.074,0.47
phi,Royal Ivey, PG,53,5,13.2,3.2,0.3,0.8,1.1,0.6,0.43,0.06,0.4,1.4,1.6,8.1,1.2,2.7,.431,0.7,1.7,.420,0.2,0.3,0.56,0.5,1.0,.446,1.181,0.56
phi,Lavoy Allen, PF,79,37,21.1,5.8,2.0,3.0,5.0,0.9,0.30,0.70,0.7,2.3,1.3,11.5,2.6,5.7,.454,0.0,0.0,.000,0.5,0.8,0.72,2.6,5.7,.455,1.002,0.45
phi,Evan Turner, SG,82,82,35.3,13.3,0.7,5.6,6.3,4.3,0.87,0.21,2.3,2.4,1.9,12.2,5.4,12.8,.419,0.7,1.9,.365,1.9,2.5,0.74,4.7,10.9,.428,1.039,0.45
phi,Maalik Wayns, PG†,21,1,7.9,2.7,0.0,0.2,0.2,1.0,0.14,0.00,0.6,0.9,1.5,1.9,0.9,3.4,.264,0.2,1.2,.200,0.6,0.7,0.87,0.7,2.2,.298,.778,0.30
phi,Nick Young, SF,59,17,23.9,10.6,0.4,1.8,2.2,1.4,0.61,0.24,0.8,1.4,1.7,13.4,3.8,9.2,.413,1.3,3.6,.357,1.8,2.2,0.82,2.5,5.6,.449,1.159,0.48
phi,Dorell Wright, SF,79,8,22.6,9.2,0.5,3.3,3.8,1.9,0.78,0.44,0.8,1.2,2.3,16.1,3.0,7.6,.396,1.7,4.6,.374,1.5,1.8,0.85,1.3,3.0,.429,1.217,0.51
phi,Shelvin Mack, PG†,4,0,1.8,0.5,0.0,0.0,0.0,0.3,0.00,0.00,0.5,0.3,0.5,-6.4,0.3,0.5,.500,0.0,0.3,.000,0.0,0.0,0.00,0.3,0.2,1.000,1.000,0.50
tor,Jonas Valanciunas, C,62,57,23.9,8.9,2.0,4.0,6.0,0.7,0.27,1.26,1.5,3.0,0.5,15.6,3.3,5.9,.557,0.0,0.0,.000,2.4,3.0,0.79,3.3,5.9,.557,1.514,0.56
tor,Mickael Pietrus, SF,19,16,20.3,5.3,0.3,1.6,1.9,0.5,0.63,0.32,0.8,1.7,0.6,6.0,1.8,5.2,.347,1.1,3.4,.313,0.6,0.9,0.67,0.7,1.8,.412,1.020,0.45
tor,John Lucas III, PG,63,0,13.1,5.3,0.1,0.9,1.0,1.7,0.37,0.02,0.4,0.8,4.0,12.8,2.0,5.3,.386,0.9,2.4,.377,0.3,0.4,0.72,1.1,2.9,.393,.997,0.47
tor,Quincy Acy, SF,29,0,11.8,4.0,1.0,1.6,2.7,0.4,0.45,0.52,0.6,1.8,0.6,15.9,1.4,2.6,.560,0.0,0.1,.500,1.1,1.3,0.82,1.4,2.5,.562,1.547,0.57
tor,Kyle Lowry, PG,68,52,29.7,11.6,0.8,3.9,4.7,6.4,1.38,0.35,2.3,3.2,2.8,17.5,3.7,9.2,.401,1.5,4.1,.362,2.8,3.5,0.80,2.2,5.1,.433,1.270,0.48
tor,Landry Fields, SG,51,22,20.3,4.7,1.2,2.9,4.1,1.2,0.63,0.16,0.8,1.2,1.4,10.3,2.0,4.4,.457,0.0,0.3,.143,0.7,1.0,0.64,2.0,4.1,.478,1.076,0.46
tor,Rudy Gay, SF†,33,32,34.7,19.5,1.3,5.1,6.4,2.8,1.73,0.67,2.8,2.9,1.0,17.6,7.3,17.1,.425,1.3,4.0,.336,3.6,4.2,0.86,6.0,13.1,.452,1.138,0.46
tor,Aaron Gray, C,42,16,12.2,2.8,1.1,2.0,3.2,0.8,0.17,0.12,0.9,2.0,0.9,9.0,1.1,2.1,.533,0.0,0.0,.000,0.5,1.0,0.52,1.1,2.1,.533,1.322,0.53
tor,Terrence Ross, SF,73,2,17.0,6.4,0.5,1.5,2.0,0.7,0.59,0.19,0.7,1.7,1.1,10.5,2.5,6.3,.407,0.9,2.7,.332,0.4,0.6,0.71,1.6,3.6,.464,1.022,0.48
tor,Sebastian Telfair, PG†,13,0,14.2,4.3,0.1,1.2,1.2,3.0,0.69,0.08,0.8,1.5,3.5,10.7,1.4,4.8,.290,0.8,2.8,.270,0.8,0.9,0.83,0.6,2.0,.320,.903,0.37
tor,DeMar DeRozan, SG,82,82,36.7,18.1,0.6,3.3,3.9,2.5,0.93,0.29,1.8,2.1,1.4,14.8,6.7,15.0,.445,0.4,1.5,.283,4.3,5.2,0.83,6.3,13.5,.463,1.206,0.46
tor,Amir Johnson, PF,81,38,28.7,10.0,2.8,4.7,7.5,1.5,1.00,1.36,1.4,3.7,1.0,17.3,4.1,7.5,.554,0.1,0.2,.385,1.7,2.3,0.73,4.0,7.3,.558,1.342,0.56
tor,Ed Davis, PF†,45,24,24.2,9.7,2.1,4.6,6.7,1.2,0.56,0.84,1.0,2.5,1.2,18.1,4.1,7.5,.549,0.0,0.0,.000,1.5,2.3,0.65,4.1,7.5,.549,1.292,0.55
tor,Linas Kleiza, SF,20,3,18.8,7.4,0.5,2.1,2.6,0.8,0.20,0.10,0.7,2.3,1.1,8.3,2.4,7.2,.333,1.0,3.3,.303,1.6,1.9,0.84,1.4,3.9,.359,1.028,0.40
tor,Jose Calderon, PG†,45,30,28.3,11.1,0.3,2.0,2.4,7.4,0.62,0.13,1.7,1.3,4.4,19.2,4.2,8.8,.470,1.8,4.1,.429,1.0,1.2,0.90,2.4,4.7,.505,1.256,0.57
tor,Dominic McGuire, PF†,15,9,15.3,2.1,0.7,2.5,3.2,0.7,0.33,0.53,0.5,1.7,1.4,7.5,1.0,2.1,.469,0.0,0.0,.000,0.1,0.4,0.33,1.0,2.1,.469,1.000,0.47
tor,Andrea Bargnani, C,35,25,28.7,12.7,0.7,2.9,3.7,1.1,0.60,0.66,1.5,1.8,0.7,11.3,4.9,12.2,.399,1.1,3.5,.309,1.9,2.2,0.84,3.8,8.7,.436,1.040,0.44
tor,Alan Anderson, SG,65,2,23.0,10.7,0.5,1.8,2.3,1.6,0.74,0.11,1.2,2.0,1.3,12.6,3.6,9.5,.383,1.5,4.4,.333,1.9,2.3,0.86,2.1,5.1,.426,1.125,0.46
gs,Andrew Bogut, C,32,32,24.6,5.8,2.1,5.5,7.7,2.1,0.63,1.72,1.1,2.7,1.9,13.8,2.6,5.8,.451,0.0,0.0,1.000,0.6,1.2,0.50,2.6,5.8,.448,1.011,0.45
gs,Andris Biedrins, C,53,9,9.3,0.5,0.6,2.2,2.9,0.3,0.28,0.79,0.3,1.9,1.0,7.7,0.2,0.4,.476,0.0,0.0,.000,0.1,0.2,0.31,0.2,0.4,.476,1.143,0.48
gs,Jarrett Jack, PG,79,4,29.7,12.9,0.3,2.8,3.1,5.6,0.76,0.14,2.0,1.7,2.8,15.9,4.9,10.8,.452,1.0,2.6,.404,2.1,2.5,0.84,3.9,8.2,.466,1.194,0.50
gs,Jeremy Tyler, PF†,20,0,3.2,1.1,0.3,0.6,0.9,0.1,0.05,0.10,0.3,0.5,0.2,6.1,0.5,1.2,.375,0.0,0.0,.000,0.2,0.3,0.67,0.5,1.2,.375,.917,0.38
gs,Richard Jefferson, SF,56,1,10.1,3.1,0.1,1.4,1.5,0.6,0.25,0.13,0.4,0.8,1.3,10.4,1.1,2.4,.456,0.3,0.8,.311,0.7,0.9,0.72,0.8,1.6,.527,1.294,0.51
gs,Stephen Curry, PG,78,78,38.2,22.9,0.8,3.3,4.0,6.9,1.62,0.15,3.1,2.5,2.2,21.3,8.0,17.8,.451,3.5,7.7,.453,3.4,3.7,0.90,4.5,10.1,.449,1.287,0.55
gs,Festus Ezeli, C,78,41,14.4,2.4,1.8,2.2,4.0,0.3,0.29,0.95,0.8,2.0,0.3,9.3,0.9,2.2,.438,0.0,0.0,.000,0.6,1.0,0.53,0.9,2.2,.438,1.130,0.44
gs,David Lee, PF,79,79,36.8,18.5,2.8,8.5,11.2,3.5,0.85,0.28,2.6,3.1,1.3,19.2,7.6,14.7,.519,0.0,0.1,.000,3.2,4.1,0.80,7.6,14.6,.521,1.258,0.52
gs,Harrison Barnes, SF,81,81,25.4,9.2,0.7,3.5,4.1,1.2,0.64,0.17,1.2,1.7,1.0,11.1,3.4,7.8,.439,0.6,1.8,.359,1.8,2.3,0.76,2.8,6.0,.464,1.191,0.48
gs,Malcolm Thomas, PF†,5,0,4.2,0.6,0.0,1.0,1.0,0.4,0.00,0.20,0.2,0.2,2.0,8.8,0.0,0.2,.000,0.0,0.0,.000,0.6,0.8,0.75,0.0,0.2,.000,3.000,0.00
gs,Carl Landry, PF,81,2,23.2,10.8,2.2,3.7,6.0,0.8,0.43,0.38,1.4,2.3,0.6,17.6,4.0,7.4,.540,0.0,0.0,.333,2.8,3.4,0.82,4.0,7.4,.541,1.452,0.54
gs,Brandon Rush, SG,2,0,12.5,7.0,0.0,0.5,0.5,1.0,0.00,0.00,1.5,2.5,0.7,12.0,3.0,4.5,.667,0.0,1.0,.000,1.0,1.5,0.67,3.0,3.5,.857,1.556,0.67
